"region","Year","rented","vacant","count","vac_rate","predict_vac_rate"
5600,2005,44732.8069806,2448.2096772,205,0.0518897185907769,0.0761862411060014
5600,2007,52387.1038115,4048.8486578,189,0.0717423642314266,0.0940375902548762
5600,2009,55115.4478183,10603.6811691,225,0.161348473914391,0.0725171394979439
5600,2011,65481.15836611,6191.2551026,219,0.086382679234081,0.0737167847216705
5600,2013,35077.59605083,1268.2072644,207,0.034892811513911,0.0708490419015523
5640,1985,11133.13,0,169,0,0.103636721744095
5640,1987,8652.87,0,141,0,0.0932914277363138
5640,1989,1829.89,1122.61,201,0.380223539373412,0.109828963895036
5640,1991,5721.52,0,143,0,0.107618485837212
5640,1993,17418.76,0,196,0,0.105837491592816
5640,1995,14017.85,2069.3,149,0.128630615118278,0.100189502198449
5640,1997,15411.1888259,0,143,0,0.108620114199594
5640,1999,16949.447071,0,135,0,0.10948728276656
5640,2001,24550.6887815,2928.1800392,146,0.106561156440115,0.114311736949864
5640,2003,16245.1079424,2094.1678328,141,0.114190323460424,0.123936850699975
5640,2005,10366.8326228,3823.1705241,134,0.269427038494718,0.131590262674383
5640,2007,7034.6109535,4394.4525684,126,0.384498043954301,0.149441611823258
5640,2009,18358.10026652,2676.76439024,170,0.127253701600584,0.127921161066326
5640,2011,25898.5537824,5788.9325362,158,0.182688285148134,0.129120806290052
5640,2013,7403.88282745,0,122,0,0.126253063469934
5720,1985,62235.92,0,155,0,0.0456005901088787
5720,1987,63907.92,0,142,0,0.035255296101098
5720,1989,63710.06,5250.51,163,0.0761378567491539,0.0517928322598198
5720,1991,51322.12,3255.48,140,0.0596486470639969,0.0495823542019961
5720,1993,62486.64,3880.99,168,0.0584771521900059,0.0478013599576006
5720,1995,57532.6,4138.71,144,0.0671091630776126,0.042153370563233
5720,1997,60013.1055536,4866.1941075,141,0.0750038014115255,0.0505839825643787
5720,1999,67443.5792943,5127.0986406,148,0.0706497277757181,0.0514511511313441
5720,2001,51762.1619478,5758.6278105,150,0.100113851612565,0.0562756053146484
5720,2003,56323.2394607,5035.5441663,158,0.0820672097561625,0.0659007190647593
5720,2005,77504.6372941,3481.867325,152,0.0429931794362049,0.0735541310391672
5720,2007,103280.1651097,8464.7370021,149,0.0757505429073721,0.091405480188042
5720,2009,104162.5082982,0,144,0,0.0698850294311097
5720,2011,79608.0589427,7649.4333259,157,0.0876650603521032,0.0710846746548363
5720,2013,83798.3514655,6331.5017389,164,0.0702486636091726,0.0682169318347181
5775,1985,71068.67,6827.76,255,0.0876517704341521,0.0315312548092657
5775,1987,80215.88,5092.43,198,0.0596944189845046,0.0211859608014849
5775,1989,82184.64,2870.2,266,0.0337452871582617,0.0377234969602067
5775,1991,84315.33,1701.24,200,0.0197780497408813,0.0355130189023831
5775,1993,80699.18,1717.31,265,0.0208369708537697,0.0337320246579876
5775,1995,79613.47,1319.77,184,0.0163068968942798,0.02808403526362
5775,1997,68863.5852612,1312.0162956,167,0.018696188796302,0.0365146472647656
5775,1999,84740.937199,2614.0432697,194,0.0299243758704363,0.0373818158317311
5775,2001,71314.2405471,5695.0956878,194,0.0739533148348191,0.0422062700150354
5775,2003,65582.1457578,3405.1342528,192,0.0493588709726894,0.0518313837651462
5775,2005,73514.0588029,0,186,0,0.0594847957395541
5775,2007,79785.3318583,3700.9799792,166,0.0443303806066279,0.0773361448884289
5775,2009,72748.1823478,5238.0719064,178,0.0671666046342763,0.0558156941314967
5775,2011,85812.1949243,8678.6578371,200,0.0918465394636091,0.0570153393552233
5775,2013,97287.15259903,2437.7935896,197,0.0244451732767938,0.0541475965351051
5880,1985,47134.14,11046.29,140,0.189862639378911,0.0742895183325467
5880,1987,33906.61,3985.57,104,0.105181860742771,0.0639442243247659
5880,1989,41414.82,1681.22,128,0.0390110089001217,0.0804817604834877
5880,1991,34775.5,4842.64,95,0.122232896344957,0.078271282425664
5880,1993,48364.73,1546.27,134,0.03098054537076,0.0764902881812686
5880,1995,50067.94,2759.14,103,0.0522296519133747,0.070842298786901
5880,1997,50984.0879006,4801.4057994,96,0.0860690742511077,0.0792729107880466
5880,1999,36092.8989606,5127.0986406,98,0.124383768534007,0.080140079355012
5880,2001,34524.8177683,1885.2170953,98,0.0517774042887473,0.0849645335383163
5880,2003,42565.2670539,6526.0877648,92,0.132937617812782,0.0945896472884272
5880,2005,45930.5949795,9801.0745965,98,0.175861851458344,0.102243059262835
5880,2007,50296.5598826,2767.9791517,92,0.05216250253132,0.12009440841171
5880,2009,47098.9963999,0,102,0,0.0985739576547776
5880,2011,62223.1586104,1684.8039877,116,0.0263629744902882,0.0997736028785043
5880,2013,53621.7254387,6387.0474007,107,0.106435227692349,0.096905860058386
6160,1985,18778.98,0,324,0,0.048341683082688
6160,1987,22764.49,1918.95,260,0.0777424054345748,0.0379963890749073
6160,1989,31678.38,0,335,0,0.0545339252336291
6160,1991,35293.08,3832.54,245,0.0979547416756591,0.0523234471758054
6160,1993,38967.24,1660.91,351,0.0408807686296324,0.0505424529314099
6160,1995,39041.45,1037.1,618,0.0258766846604979,0.0448944635370423
6160,1997,67144.6482402,4025.2132769,337,0.0565578348910074,0.053325075538188
6160,1999,38933.09396073,3422.18612292,736,0.0807971548331475,0.0541922441051534
6160,2001,47385.6393307,2896.6532512,352,0.057607819820107,0.0590166982884577
6160,2003,42154.97018482,2890.55995067,762,0.0641697398604399,0.0686418120385685
6160,2005,44564.59375666,2548.7803494,369,0.0540988710267763,0.0762952240129765
6160,2007,42114.69879185,1464.8175228,310,0.0336125236504191,0.0941465731618512
6160,2009,43097.71729318,2282.22093429,946,0.0502914068073476,0.072626122404919
6160,2011,45276.74137819,2825.16436435,418,0.0587328988475295,0.0738257676286456
6160,2013,56859.15851414,7133.44968623,1609,0.111473026132864,0.0709580248085274
6200,1985,67684.79,3413.88,204,0.0480160880646572,0.0650634485655439
6200,1987,53290.4,7971.8,206,0.130125917776378,0.0547181545577631
6200,1989,61094.09,9062.99,230,0.129181402646746,0.0712556907164849
6200,1991,70430.3,3439.78,220,0.0465652670201521,0.0690452126586612
6200,1993,78140.28,2264.62,248,0.0281651988871325,0.0672642184142658
6200,1995,83553.21,4073.2,239,0.0464837028014728,0.0616162290198982
6200,1997,96075.428867,4068.4342189,239,0.0406258965205909,0.0700468410210438
6200,1999,73351.2579357,2647.1423751,231,0.0348315538784284,0.0709140095880092
6200,2001,66598.4076094,2854.764895,251,0.041103448439582,0.0757384637713135
6200,2003,78445.6763015,5613.85920491,262,0.066784323409471,0.0853635775214244
6200,2005,91916.9602126,5167.0444789,269,0.0532224077006209,0.0930169894958323
6200,2007,71425.7303331,10818.6176992,265,0.131542385076129,0.110868338644707
6200,2009,86025.3036756,12832.62697298,269,0.129808775975672,0.0893478878877748
6200,2011,111069.12701048,18589.0291217,307,0.143369531668717,0.0905475331115015
6200,2013,124171.7459288,11899.4393567,291,0.087450104382739,0.0876797902913832
6280,1985,17529.49,1124.77,207,0.0602956107612953,0.0490315419660426
6280,1987,29753.92,0,210,0,0.0386862479582618
6280,1989,19741.99,3503.25,227,0.15070827403804,0.0552237841169836
6280,1991,35385.4,0,210,0,0.0530133060591599
6280,1993,25863.44,0,257,0,0.0512323118147645
6280,1995,25023.6,0,203,0,0.0455843224203968
