"region","Year","rented","vacant","count","vac_rate","predict_vac_rate"
19820,2017,313402.38975994,42090.327524,3264,0.118399971300626,0.112978629398697
19820,2019,299502.46943426,39312.451337,3710,0.116029280078667,0.124386425255905
26420,1985,106067.55,21384.75,284,0.167786301227989,0.0914158957492817
26420,1987,128818.69,18767.69,270,0.127164105522474,0.0789602644544925
26420,1989,124478.14,10602.88,291,0.0784927445765512,0.0981451299601657
26420,1991,103465.13,20027.34,278,0.162174584409883,0.0981004901896849
26420,1993,109446.6,6369.7,342,0.054998303347629,0.0871549632324992
26420,1995,92040.95,2759.14,270,0.0291048246895124,0.0863492151263199
26420,1997,74788.745284,6547.4398022,243,0.0804984865624203,0.0948470024938355
26420,1999,77098.2588459,8325.1450697,273,0.0974574260459746,0.0923426540598391
26420,2001,60561.5903322,11351.874824,255,0.157854649325312,0.102320371524568
