"region","Year","decile","rent_own_ratio"
19100,2001,0,0.767787162334811
19100,2001,1,0.517707372663832
19100,2001,2,0.361616290363123
19100,2001,3,0.346595840235688
19100,2001,4,0.115363236201103
19100,2001,5,0.14181877273048
19100,2001,6,0.192726589498713
19100,2001,7,0.0853102856642086
19100,2001,8,0.0394650866828677
19100,2001,9,0
19100,2003,0,1.97472645412174
19100,2003,1,0.390912775406261
19100,2003,2,0.464178066470512
19100,2003,3,0.320376394809398
19100,2003,4,0.2733058300259
19100,2003,5,0.0732431586676406
19100,2003,6,0.0733637046181126
19100,2003,7,0.0716160857018113
19100,2003,8,0.0366011628845832
19100,2003,9,0
19100,2005,0,0.807043989096558
19100,2005,1,0.133718808432907
19100,2005,2,0.270506159416893
19100,2005,3,0.246681445118828
19100,2005,4,0.0336250582354536
19100,2005,5,0.0735380135704159
19100,2005,6,0.121208773189211
19100,2005,7,0.109542542333628
19100,2005,8,0.036338874094838
19100,2005,9,0
19100,2007,0,1.08684699938748
19100,2007,1,0.167016967295248
19100,2007,2,0.242238974102596
19100,2007,3,0.12757096341266
19100,2007,4,0.14713371532686
19100,2007,5,0.177475660542849
19100,2007,6,0.0245691181190551
19100,2007,7,0.297495305768855
19100,2007,8,0.0366032214013348
19100,2007,9,0
19100,2009,0,1.0997233569846
19100,2009,1,0.286348716408232
19100,2009,2,0.165876898100721
19100,2009,3,0.142836514393105
19100,2009,4,0.219169254163446
19100,2009,5,0.140691787403202
19100,2009,6,0.161484053636236
19100,2009,7,0.203571768878888
19100,2009,8,0.100051375188458
19100,2009,9,0
19100,2011,0,1.24553523862571
19100,2011,1,0.539014265623329
19100,2011,2,0.239958073436002
19100,2011,3,0.1838912023397
19100,2011,4,0.18014094119748
19100,2011,5,0.061463609700642
19100,2011,6,0.212570086416027
19100,2011,7,0.197990088953527
19100,2011,8,0.0675198249056997
19100,2011,9,0.0692904688540736
19100,2013,0,1.66277766381591
19100,2013,1,0.288366081133152
19100,2013,2,0.287449020373966
19100,2013,3,0.1526605136834
19100,2013,4,0.420062973205121
19100,2013,5,0.233562813594739
19100,2013,6,0.338335990336509
19100,2013,7,0.172753092786792
19100,2013,8,0.0881676250168277
19100,2013,9,0
19100,2015,0,1.34359859308572
19100,2015,1,0.515014212068537
19100,2015,2,0.206008661040145
19100,2015,3,0.216272365143444
19100,2015,4,0.208533769163432
19100,2015,5,0.136076047130066
19100,2015,6,0.183223723192663
19100,2015,7,0.168056321966608
19100,2015,8,0.0528587421594676
19100,2015,9,0.00700562686520996
19100,2015,NA,0.568273591622876
19100,2017,0,1.17139462253294
19100,2017,1,0.328097480829589
19100,2017,2,0.233017609937771
19100,2017,3,0.309916993033683
19100,2017,4,0.145485435309194
19100,2017,5,0.273751529139361
19100,2017,6,0.17345163104176
19100,2017,7,0.108445778904253
19100,2017,8,0.0653296917202816
19100,2017,9,0.0141804347331734
19100,2017,NA,0.642612753445846
19100,2019,0,0.676487874279657
19100,2019,1,0.274380517978102
19100,2019,2,0.199702127654424
19100,2019,3,0.219986981703438
19100,2019,4,0.138514776885474
19100,2019,5,0.228074830164891
19100,2019,6,0.223983908874883
19100,2019,7,0.0884353040134623
19100,2019,8,0.0162749819819613
19100,2019,9,0.0217993514306091
19100,2019,NA,0.360292495450554
19820,1985,0,0.601805726542372
19820,1985,1,0.217166445183809
19820,1985,2,0.217465692963708
19820,1985,3,0.326592340118958
19820,1985,4,0.100981824020072
19820,1985,5,0.12306630147
19820,1985,6,0.1377439249068
19820,1985,7,0.0571266066564425
19820,1985,8,0.0322362047673572
19820,1985,9,0
19820,1987,0,0.556608215262563
19820,1987,1,0.323674181229753
19820,1987,2,0.302205619091554
19820,1987,3,0.312919219809431
19820,1987,4,0.0858646373365042
19820,1987,5,0.152215920403499
19820,1987,6,0
19820,1987,7,0.0563202099803326
19820,1987,8,0.0592425589354921
19820,1987,9,0.0252678645600832
19820,1989,0,0.610280198076279
19820,1989,1,0.180281501678298
19820,1989,2,0.172433346293812
19820,1989,3,0.138622188506265
19820,1989,4,0.16264936385585
19820,1989,5,0.115437141940596
19820,1989,6,0.0732340868507356
19820,1989,7,0
19820,1989,8,0
19820,1989,9,0.0579305878970864
19820,1991,0,0.652340781266708
19820,1991,1,0.288092445416914
19820,1991,2,0.172402005871443
19820,1991,3,0.0603142489535776
19820,1991,4,0.0853838005918074
19820,1991,5,0.103498610403394
19820,1991,6,0.0937377116422097
19820,1991,7,0.0262243117409897
19820,1991,8,0.0354726391600535
19820,1991,9,0
19820,1993,0,0.66077393750954
19820,1993,1,0.165579856704149
19820,1993,2,0.404586106274475
19820,1993,3,0.0718307561702488
19820,1993,4,0.0361182557461119
19820,1993,5,0.0277633251893605
19820,1993,6,0.050855358268262
19820,1993,7,0.0236593600667968
19820,1993,8,0
19820,1993,9,0.026166339895267
19820,1995,0,0.430056458107196
19820,1995,1,0.25768558189304
19820,1995,2,0.215332961760196
19820,1995,3,0.0674847391127941
19820,1995,4,0.145334834642959
19820,1995,5,0.0401031673808319
19820,1995,6,0.0224301788945978
19820,1995,7,0.011429183820065
19820,1995,8,0.0105985954471079
19820,1995,9,0.0233718047710001
19820,1997,0,0.322667187184056
19820,1997,1,0.108947301754863
19820,1997,2,0.0701711304992616
19820,1997,3,0.0783058963849722
19820,1997,4,0.0297000158419961
19820,1997,5,0.027257724884336
19820,1997,6,0
19820,1997,7,0.045969873426022
19820,1997,8,0
19820,1997,9,0
19820,1999,0,0.342277992144491
19820,1999,1,0.236046118412477
19820,1999,2,0.142347277214241
19820,1999,3,0.0824924846800522
19820,1999,4,0.0449326670755478
19820,1999,5,0.0700381372901705
19820,1999,6,0
19820,1999,7,0.0291859703240175
19820,1999,8,0.00819695527015897
19820,1999,9,0.00914025982922944
19820,2001,0,0.340035131883078
19820,2001,1,0.21566866246863
19820,2001,2,0.117447450470388
19820,2001,3,0.0280781439401239
19820,2001,4,0.111429125059048
19820,2001,5,0.0785263157492837
19820,2001,6,0.0158527010724852
19820,2001,7,0.0196104595818196
19820,2001,8,0
19820,2001,9,0
19820,2003,0,0.441718851764878
19820,2003,1,0.363889531508386
19820,2003,2,0.100399847655606
19820,2003,3,0.0800911181909617
19820,2003,4,0.0602085360533706
19820,2003,5,0.038532357981744
19820,2003,6,0.0124888900886148
19820,2003,7,0.0211466259406697
19820,2003,8,0
19820,2003,9,0
19820,2005,0,0.239377918396962
19820,2005,1,0.295396570075855
19820,2005,2,0.177218318299209
19820,2005,3,0.0633216869497799
19820,2005,4,0.0417192269784328
19820,2005,5,0.0401605577825846
19820,2005,6,0.0204892827295612
19820,2005,7,0
19820,2005,8,0.0228698172564749
19820,2005,9,0.0284601234123356
19820,2007,0,0.330852536665409
19820,2007,1,0.187131129859101
19820,2007,2,0.177661876755206
19820,2007,3,0.170877450281764
19820,2007,4,0.0551579294025304
19820,2007,5,0.0719530316937465
19820,2007,6,0.0242657443631783
19820,2007,7,0.0642332295974458
19820,2007,8,0
19820,2007,9,0
19820,2009,0,0.444664834455914
19820,2009,1,0.237249013515303
19820,2009,2,0.140483698744791
19820,2009,3,0.191977343893956
19820,2009,4,0.0809299953166902
19820,2009,5,0.036810549653462
19820,2009,6,0.112096596371846
19820,2009,7,0.0419326480996729
19820,2009,8,0.0367527091656672
19820,2009,9,0.00739726100430792
19820,2011,0,0.518153297264583
19820,2011,1,0.356658245852147
19820,2011,2,0.267162352690154
19820,2011,3,0.184639047745195
19820,2011,4,0.134337786924598
19820,2011,5,0.10535105858667
19820,2011,6,0.0900989181710768
19820,2011,7,0.020607417397365
19820,2011,8,0
19820,2011,9,0.0432414730466738
19820,2013,0,0.500009838280435
19820,2013,1,0.399212727250559
19820,2013,2,0.278624675235166
19820,2013,3,0.173697535144151
19820,2013,4,0.145404609308217
19820,2013,5,0.10641705193176
19820,2013,6,0.0582815230112472
19820,2013,7,0.0321271241087092
19820,2013,8,0.0318537228118227
19820,2013,9,0.0474204463460785
19820,2015,0,0.882021639261357
19820,2015,1,0.545598405430262
19820,2015,2,0.148767505410443
19820,2015,3,0.226384745213111
19820,2015,4,0.138519812031546
19820,2015,5,0.0787785106201134
19820,2015,6,0.140023898753228
19820,2015,7,0.04419986729453
19820,2015,8,0.0316241490100964
19820,2015,9,0.0215447762646449
19820,2015,NA,0.652470137867164
19820,2017,0,1.12380456756048
19820,2017,1,0.525451261013534
19820,2017,2,0.27020337708572
19820,2017,3,0.222664997531504
19820,2017,4,0.178508068622285
19820,2017,5,0.0613182417498252
19820,2017,6,0.0619771001293941
19820,2017,7,0.0220165995622927
19820,2017,8,0.0156248941956711
19820,2017,9,0.0085932083310115
19820,2017,NA,0.842783914706455
19820,2019,0,0.749113722537329
19820,2019,1,0.367938754808934
19820,2019,2,0.197199970709232
19820,2019,3,0.149788278510237
19820,2019,4,0.174868090479709
19820,2019,5,0.0533275160755315
19820,2019,6,0.090700768371536
19820,2019,7,0.0248276599579991
19820,2019,8,0.0407745011959902
19820,2019,9,0.0315237732987989
19820,2019,NA,0.455908516669658
26420,1985,0,0.653932145800309
26420,1985,1,0.472223278778234
26420,1985,2,0.311779525035024
26420,1985,3,0.178814215785556
26420,1985,4,0.320626894360861
26420,1985,5,0.162406176431698
26420,1985,6,0.106878395790107
26420,1985,7,0.0962123090381712
26420,1985,8,0.134853702877571
26420,1985,9,0.0391755133658416
26420,1987,0,0.821742754824303
26420,1987,1,0.556670370367283
26420,1987,2,0.330841953286624
26420,1987,3,0.383931140253628
26420,1987,4,0.202758413349422
26420,1987,5,0.297157241791089
26420,1987,6,0.133158862067584
26420,1987,7,0.105091204735348
26420,1987,8,0.0908864552430974
26420,1987,9,0.0882343019202418
26420,1989,0,1.34866372354072
26420,1989,1,0.544332438837925
26420,1989,2,0.174260409958545
26420,1989,3,0.39567456496061
26420,1989,4,0.196605651683963
26420,1989,5,0.277963056623206
26420,1989,6,0.0365070886260743
26420,1989,7,0.144925684596056
26420,1989,8,0.189070330296128
26420,1989,9,0.0802733124596476
26420,1991,0,1.31903041064373
26420,1991,1,0.921949139006826
26420,1991,2,0.701389108845908
26420,1991,3,0.654120031836405
26420,1991,4,0.440494745864076
26420,1991,5,0.162367299783066
26420,1991,6,0.165502896592163
26420,1991,7,0.239204689922742
26420,1991,8,0.0614738805821716
26420,1991,9,0.0853091894345191
26420,1993,0,1.08602371267951
26420,1993,1,0.37345736638535
26420,1993,2,0.332080321517842
26420,1993,3,0.123319046717544
26420,1993,4,0.203545298957321
26420,1993,5,0.203684586018559
26420,1993,6,0
26420,1993,7,0.169508497861088
26420,1993,8,0.130266432087093
26420,1993,9,0.0686440939535171
26420,1995,0,0.855236291080177
26420,1995,1,0.205708487221111
26420,1995,2,0.343582716229509
26420,1995,3,0.114102683458165
26420,1995,4,0.306018980182254
26420,1995,5,0.137601956766701
26420,1995,6,0.209824240697321
26420,1995,7,0.0947344136960484
26420,1995,8,0.0360693160907941
26420,1995,9,0.0356609119768902
26420,1997,0,1.62745126108623
26420,1997,1,0.143154830672804
26420,1997,2,0.199760411645034
26420,1997,3,0
26420,1997,4,0.12450825595373
26420,1997,5,0.0588826629544608
26420,1997,6,0
26420,1997,7,0
26420,1997,8,0
26420,1997,9,0
26420,1999,0,1.23898788787867
26420,1999,1,1.65371157192505
26420,1999,2,0.44964338182233
26420,1999,3,0.318427933068601
26420,1999,4,0.0368206354764508
26420,1999,5,0.0435925182052427
26420,1999,6,0
26420,1999,7,0
26420,1999,8,0
26420,1999,9,0.0392595825187456
26420,2001,0,2.35452829851509
26420,2001,1,1.23732570303087
26420,2001,2,0.447842434319961
26420,2001,3,0.406049611200865
26420,2001,4,0.152380553695592
26420,2001,5,0.0844005809261695
26420,2001,6,0
26420,2001,7,0.0302369091210934
26420,2001,8,0.0512066716750369
26420,2001,9,0
26420,2003,0,0.935286821450879
26420,2003,1,0.573174766819483
26420,2003,2,0.296038388538785
26420,2003,3,0.650075643148289
26420,2003,4,0.0519435067315277
26420,2003,5,0.046087211776308
26420,2003,6,0.0536389254948096
26420,2003,7,0.113229942646271
26420,2003,8,0.0572538745231992
26420,2003,9,0
26420,2005,0,0.741881327408532
26420,2005,1,0.438492797535937
26420,2005,2,0.419139276630674
26420,2005,3,0.436200757561975
26420,2005,4,0
26420,2005,5,0.0655675105690549
26420,2005,6,0
26420,2005,7,0
26420,2005,8,0.0577601899732247
26420,2005,9,0
26420,2007,0,0.586819081493936
26420,2007,1,0.330590072664432
26420,2007,2,0.488997382902281
26420,2007,3,0.313103749234206
26420,2007,4,0.141160678895524
26420,2007,5,0
26420,2007,6,0
26420,2007,7,0
26420,2007,8,0.10007173652547
26420,2007,9,0
26420,2009,0,0.662180808352086
26420,2009,1,0.619177597565511
26420,2009,2,0.219236031239642
26420,2009,3,0.504708547172965
26420,2009,4,0.0580416198772802
26420,2009,5,0.062700689807156
