"Year","region","name","state","cbsa","rp","tax_rate","vac_rate","interp_rp","interp_tax","interp_vac","net_yield","extrap_tax_1","net_yield_1","extrap_tax_0.5","net_yield_0.5"
1995,360,"Anaheim","CA",11244,0.0650515624904287,NA,0.0507392635491762,0.0650515624904287,4.99623333333333,0.0507392635491762,0.0429105765036546,4.99623333333333,0.0429105765036546,4.99623333333333,0.0429105765036546
1996,360,"Anaheim","CA",11244,NA,NA,NA,0.0675855401769785,4.97348,0.0253696317745881,0.0467801979194086,4.97348,0.0467801979194086,4.97348,0.0467801979194086
1997,360,"Anaheim","CA",11244,0.0701195178635282,NA,0,0.0701195178635282,4.95072666666667,0,0.0507698671625096,4.95072666666667,0.0507698671625096,4.95072666666667,0.0507698671625096
1998,360,"Anaheim","CA",11244,NA,NA,NA,0.0684340232507865,4.92797333333333,0.0086417061705126,0.048666696394529,4.92797333333333,0.048666696394529,4.92797333333333,0.048666696394529
1999,360,"Anaheim","CA",11244,0.0667485286380449,NA,0.0172834123410252,0.0667485286380449,4.90522,0.0172834123410252,0.0465907253331157,4.90522,0.0465907253331157,4.90522,0.0465907253331157
2000,360,"Anaheim","CA",11244,NA,NA,NA,0.0614941327400289,4.88246666666667,0.0210752995597038,0.0415745230859502,4.88246666666667,0.0415745230859502,4.88246666666667,0.0415745230859502
2001,360,"Anaheim","CA",11244,0.0562397368420129,NA,0.0248671867783824,0.0562397368420129,4.85971333333333,0.0248671867783824,0.0365955270595164,4.85971333333333,0.0365955270595164,4.85971333333333,0.0365955270595164
2002,360,"Anaheim","CA",11244,NA,NA,NA,0.0501429633341098,4.83696,0.0472425927735615,0.0300196982503033,4.83696,0.0300196982503033,4.83696,0.0300196982503033
2003,360,"Anaheim","CA",11244,0.0440461898262068,NA,0.0696179987687406,0.0440461898262068,4.81420666666667,0.0696179987687406,0.0236986160081306,4.81420666666667,0.0236986160081306,4.81420666666667,0.0236986160081306
2004,360,"Anaheim","CA",11244,NA,NA,NA,0.0387262048615855,4.79145333333333,0.0348089993843703,0.0203585574599937,4.79145333333333,0.0203585574599937,4.79145333333333,0.0203585574599937
2005,360,"Anaheim","CA",11244,0.0334062198969642,4.7687,0,0.0334062198969642,4.7687,0,0.0166726875177955,4.7687,0.0166726875177955,4.7687,0.0166726875177955
2006,360,"Anaheim","CA",11244,NA,NA,NA,0.0309928957712147,5.29174285714286,0.0465429202760142,0.0125494617892831,5.29174285714286,0.0125494617892831,5.29174285714286,0.0125494617892831
2007,360,"Anaheim","CA",11244,0.0285795716454652,NA,0.0930858405520284,0.0285795716454652,5.81478571428571,0.0930858405520284,0.00863598831553439,5.81478571428571,0.00863598831553439,5.81478571428571,0.00863598831553439
2008,360,"Anaheim","CA",11244,NA,NA,NA,0.0392639073861553,6.33782857142857,0.128860980480516,0.0158487466772457,6.33782857142857,0.0158487466772457,6.33782857142857,0.0158487466772457
2009,360,"Anaheim","CA",11244,0.0499482431268454,NA,0.164636120409004,0.0499482431268454,6.86087142857143,0.164636120409004,0.0223477220028024,6.86087142857143,0.0223477220028024,6.86087142857143,0.0223477220028024
2010,360,"Anaheim","CA",11244,NA,NA,NA,0.0511165952330253,7.38391428571428,0.082318060204502,0.0266648101168228,7.38391428571428,0.0266648101168228,7.38391428571428,0.0266648101168228
2011,360,"Anaheim","CA",11244,0.0522849473392052,NA,0,0.0522849473392052,7.90695714285714,0,0.0311614981877588,7.90695714285714,0.0311614981877588,7.90695714285714,0.0311614981877588
2012,360,"Anaheim","CA",11244,NA,8.43,NA,0.0486296832525081,8.43,0,0.0272255352528668,8.43,0.0272255352528668,8.43,0.0272255352528668
2013,360,"Anaheim","CA",11244,0.044974419165811,NA,0,0.044974419165811,8.43,0,0.0238126151751177,9.14480334822065,0.0230978118268971,8.78740167411033,0.0234552135010074
2014,360,"Anaheim","CA",11244,NA,NA,NA,0.044974419165811,8.43,0,0.0238126151751177,9.9202168775359,0.0223223982975818,9.1599558934943,0.0230826592816234
1985,520,"Atlanta","GA",12060,0.0870530157232944,7.41,0.080242002516167,0.0870530157232944,7.41,0.080242002516167,0.0575992184148662,7.41,0.0575992184148662,7.41,0.0575992184148662
1986,520,"Atlanta","GA",12060,NA,NA,NA,0.0815997851144065,7.41,0.0401210012580835,0.0559729115349727,7.41,0.0559729115349727,7.41,0.0559729115349727
1987,520,"Atlanta","GA",12060,0.0761465545055186,NA,0,0.0761465545055186,7.41,0,0.0539380379418027,7.41,0.0539380379418027,7.41,0.0539380379418027
1988,520,"Atlanta","GA",12060,NA,NA,NA,0.0817995445704701,7.41,0.0224685776819729,0.0575001694015639,7.41,0.0575001694015639,7.41,0.0575001694015639
1989,520,"Atlanta","GA",12060,0.0874525346354216,NA,0.0449371553639458,0.0874525346354216,7.41,0.0449371553639458,0.0608251137106194,7.41,0.0608251137106194,7.41,0.0608251137106194
1990,520,"Atlanta","GA",12060,NA,7.41,NA,0.0867724134583834,7.41,0.108644572842665,0.0550570840753688,7.41,0.0550570840753688,7.41,0.0550570840753688
1991,520,"Atlanta","GA",12060,0.0860922922813451,NA,0.172351990321385,0.0860922922813451,7.39057333333333,0.172351990321385,0.0493893932402335,7.39057333333333,0.0493893932402335,7.39057333333333,0.0493893932402335
1992,520,"Atlanta","GA",12060,NA,NA,NA,0.0901961493985832,7.37114666666667,0.111060818301036,0.0577418840829767,7.37114666666667,0.0577418840829767,7.37114666666667,0.0577418840829767
1993,520,"Atlanta","GA",12060,0.0943000065158213,NA,0.0497696462806865,0.0943000065158213,7.35172,0.0497696462806865,0.0665640824445789,7.35172,0.0665640824445789,7.35172,0.0665640824445789
1994,520,"Atlanta","GA",12060,NA,NA,NA,0.0909777417359827,7.33229333333333,0.0438462358507705,0.0641390653940913,7.33229333333333,0.0641390653940913,7.33229333333333,0.0641390653940913
1995,520,"Atlanta","GA",12060,0.0876554769561441,NA,0.0379228254208546,0.0876554769561441,7.31286666666667,0.0379228254208546,0.0616772995215865,7.31286666666667,0.0616772995215865,7.31286666666667,0.0616772995215865
1996,520,"Atlanta","GA",12060,NA,NA,NA,0.0880168962533754,7.29344,0.0532856867964024,0.06075884496805,7.29344,0.06075884496805,7.29344,0.06075884496805
1997,520,"Atlanta","GA",12060,0.0883783155506066,NA,0.0686485481719502,0.0883783155506066,7.27401333333333,0.0686485481719502,0.0598300217982126,7.27401333333333,0.0598300217982126,7.27401333333333,0.0598300217982126
1998,520,"Atlanta","GA",12060,NA,NA,NA,0.0905634143309844,7.25458666666667,0.133140433601706,0.0562962433860345,7.25458666666667,0.0562962433860345,7.25458666666667,0.0562962433860345
1999,520,"Atlanta","GA",12060,0.0927485131113621,NA,0.197632319031462,0.0927485131113621,7.23516,0.197632319031462,0.0524993088366529,7.23516,0.0524993088366529,7.23516,0.0524993088366529
2000,520,"Atlanta","GA",12060,NA,NA,NA,0.0858599233434676,7.21573333333333,0.2283455949082,0.0448958020665342,7.21573333333333,0.0448958020665342,7.21573333333333,0.0448958020665342
2001,520,"Atlanta","GA",12060,0.078971333575573,NA,0.259058870784938,0.078971333575573,7.19630666666667,0.259058870784938,0.0376873832767583,7.19630666666667,0.0376873832767583,7.19630666666667,0.0376873832767583
2002,520,"Atlanta","GA",12060,NA,NA,NA,0.0727778095594341,7.17688,0.210606861904821,0.0367144683516337,7.17688,0.0367144683516337,7.17688,0.0367144683516337
2003,520,"Atlanta","GA",12060,0.0665842855432952,NA,0.162154853024703,0.0665842855432952,7.15745333333333,0.162154853024703,0.0351811678243022,7.15745333333333,0.0351811678243022,7.15745333333333,0.0351811678243022
2004,520,"Atlanta","GA",12060,NA,NA,NA,0.0694651216875329,7.13802666666667,0.116526365986846,0.0404137058161019,7.13802666666667,0.0404137058161019,7.13802666666667,0.0404137058161019
2005,520,"Atlanta","GA",12060,0.0723459578317705,7.1186,0.0708978789489897,0.0723459578317705,7.1186,0.0708978789489897,0.0458917101666199,7.1186,0.0458917101666199,7.1186,0.0458917101666199
2006,520,"Atlanta","GA",12060,NA,NA,NA,0.0779178160876402,7.49737142857143,0.11274002894892,0.047302446099683,7.49737142857143,0.047302446099683,7.49737142857143,0.047302446099683
2007,520,"Atlanta","GA",12060,0.0834896743435099,NA,0.15458217894885,0.0834896743435099,7.87614285714286,0.15458217894885,0.0482778191438401,7.87614285714286,0.0482778191438401,7.87614285714286,0.0482778191438401
2008,520,"Atlanta","GA",12060,NA,NA,NA,0.0839117060832137,8.25491428571429,0.0980358635181635,0.0526624965593017,8.25491428571429,0.0526624965593017,8.25491428571429,0.0526624965593017
2009,520,"Atlanta","GA",12060,0.0843337378229176,NA,0.0414895480874769,0.0843337378229176,8.63368571428571,0.0414895480874769,0.0570917382430459,8.63368571428571,0.0570917382430459,8.63368571428571,0.0570917382430459
2010,520,"Atlanta","GA",12060,NA,NA,NA,0.0947934001332398,9.01245714285714,0.0667353852429571,0.0638394851964314,9.01245714285714,0.0638394851964314,9.01245714285714,0.0638394851964314
2011,520,"Atlanta","GA",12060,0.105253062443562,NA,0.0919812223984373,0.105253062443562,9.39122857142857,0.0919812223984373,0.0700941210317435,9.39122857142857,0.0700941210317435,9.39122857142857,0.0700941210317435
2012,520,"Atlanta","GA",12060,NA,9.77,NA,0.102820677851483,9.77,0.107513083515335,0.066162016651664,9.77,0.066162016651664,9.77,0.066162016651664
2013,520,"Atlanta","GA",12060,0.100388293259404,NA,0.123044944632233,0.100388293259404,9.77,0.123044944632233,0.0626792330631382,10.2220362577007,0.0622271968054375,9.99601812885033,0.0624532149342878
2014,520,"Atlanta","GA",12060,NA,NA,NA,0.100388293259404,9.77,0.123044944632233,0.0626792330631382,10.6949872317039,0.0617542458314343,10.2272649367763,0.0622219681263619
1985,720,"Baltimore","MD",12580,0.0766675782652521,9.99,0,0.0766675782652521,9.99,0,0.0518445178262659,9.99,0.0518445178262659,9.99,0.0518445178262659
1986,720,"Baltimore","MD",12580,NA,NA,NA,0.0788374998446209,9.99,0,0.0538705736049225,9.99,0.0538705736049225,9.99,0.0538705736049225
1987,720,"Baltimore","MD",12580,0.0810074214239897,NA,0,0.0810074214239897,9.99,0,0.0558966293835792,9.99,0.0558966293835792,9.99,0.0558966293835792
1988,720,"Baltimore","MD",12580,NA,NA,NA,0.0776935861836892,9.99,0,0.0528025014197106,9.99,0.0528025014197106,9.99,0.0528025014197106
1989,720,"Baltimore","MD",12580,0.0743797509433886,NA,0,0.0743797509433886,9.99,0,0.0497083734558419,9.99,0.0497083734558419,9.99,0.0497083734558419
1990,720,"Baltimore","MD",12580,NA,9.99,NA,0.076886237293521,9.99,0,0.0520486797609606,9.99,0.0520486797609606,9.99,0.0520486797609606
1991,720,"Baltimore","MD",12580,0.0793927236436534,NA,0,0.0793927236436534,9.83768,0,0.0545413060660792,9.83768,0.0545413060660792,9.83768,0.0545413060660792
1992,720,"Baltimore","MD",12580,NA,NA,NA,0.0783451413570389,9.68536,0,0.0537154984850672,9.68536,0.0537154984850672,9.68536,0.0537154984850672
1993,720,"Baltimore","MD",12580,0.0772975590704244,NA,0,0.0772975590704244,9.53304,0,0.0528896909040553,9.53304,0.0528896909040553,9.53304,0.0528896909040553
1994,720,"Baltimore","MD",12580,NA,NA,NA,0.0794597430944373,9.38072,0.066083370780577,0.0501580136184291,9.38072,0.0501580136184291,9.38072,0.0501580136184291
1995,720,"Baltimore","MD",12580,0.0816219271184503,NA,0.132166741561154,0.0816219271184503,9.2284,0.132166741561154,0.047159513988268,9.2284,0.047159513988268,9.2284,0.047159513988268
1996,720,"Baltimore","MD",12580,NA,NA,NA,0.0742169180776155,9.07608,0.066083370780577,0.0458909209164135,9.07608,0.0458909209164135,9.07608,0.0458909209164135
1997,720,"Baltimore","MD",12580,0.0668119090367807,NA,0,0.0668119090367807,8.92376,0,0.0437085194676422,8.92376,0.0437085194676422,8.92376,0.0437085194676422
1998,720,"Baltimore","MD",12580,NA,NA,NA,0.0800626270801306,8.77144,0.0287880789685052,0.0540809971779118,8.77144,0.0540809971779118,8.77144,0.0540809971779118
1999,720,"Baltimore","MD",12580,0.0933133451234806,NA,0.0575761579370104,0.0933133451234806,8.61912,0.0575761579370104,0.0637411314096689,8.61912,0.0637411314096689,8.61912,0.0637411314096689
2000,720,"Baltimore","MD",12580,NA,NA,NA,0.0890711990208714,8.4668,0.0603898875038295,0.0599266065164469,8.4668,0.0599266065164469,8.4668,0.0599266065164469
2001,720,"Baltimore","MD",12580,0.0848290529182622,NA,0.0632036170706486,0.0848290529182622,8.31448,0.0632036170706486,0.0561343713800523,8.31448,0.0561343713800523,8.31448,0.0561343713800523
2002,720,"Baltimore","MD",12580,NA,NA,NA,0.081902432533403,8.16216,0.0316018085353243,0.0561434782338768,8.16216,0.0561434782338768,8.16216,0.0561434782338768
2003,720,"Baltimore","MD",12580,0.0789758121485438,NA,0,0.0789758121485438,8.00984,0,0.0559798758030953,8.00984,0.0559798758030953,8.00984,0.0559798758030953
2004,720,"Baltimore","MD",12580,NA,NA,NA,0.0772651539758735,7.85752,0.103813503447694,0.0470455912662024,7.85752,0.0470455912662024,7.85752,0.0470455912662024
2005,720,"Baltimore","MD",12580,0.0755544958032032,7.7052,0.207627006895388,0.0755544958032032,7.7052,0.207627006895388,0.0384429372086811,7.7052,0.0384429372086811,7.7052,0.0384429372086811
2006,720,"Baltimore","MD",12580,NA,NA,NA,0.0641793607166538,8.16874285714286,0.240344610359098,0.0276030511358296,8.16874285714286,0.0276030511358296,8.16874285714286,0.0276030511358296
2007,720,"Baltimore","MD",12580,0.0528042256301043,NA,0.273062213822808,0.0528042256301043,8.63228571428571,0.273062213822808,0.0174581500158961,8.63228571428571,0.0174581500158961,8.63228571428571,0.0174581500158961
2008,720,"Baltimore","MD",12580,NA,NA,NA,0.057396289566651,9.09582857142857,0.136531106911404,0.0274282599740067,9.09582857142857,0.0274282599740067,9.09582857142857,0.0274282599740067
2009,720,"Baltimore","MD",12580,0.0619883535031978,NA,0,0.0619883535031978,9.55937142857143,0,0.0385691542373644,9.55937142857143,0.0385691542373644,9.55937142857143,0.0385691542373644
2010,720,"Baltimore","MD",12580,NA,NA,NA,0.0626719574462367,10.0229142857143,0.030595265309954,0.036953555156752,10.0229142857143,0.036953555156752,10.0229142857143,0.036953555156752
2011,720,"Baltimore","MD",12580,0.0633555613892757,NA,0.0611905306199079,0.0633555613892757,10.4864571428571,0.0611905306199079,0.0352988993229661,10.4864571428571,0.0352988993229661,10.4864571428571,0.0352988993229661
2012,720,"Baltimore","MD",12580,NA,10.95,NA,0.0610452209899294,10.95,0.0578057180954639,0.0330031169786794,10.95,0.0330031169786794,10.95,0.0330031169786794
2013,720,"Baltimore","MD",12580,0.058734880590583,NA,0.05442090557102,0.058734880590583,10.95,0.05442090557102,0.031156274294462,11.5137934418753,0.0305924808525867,11.2318967209376,0.0308743775735244
2014,720,"Baltimore","MD",12580,NA,NA,NA,0.058734880590583,10.95,0.05442090557102,0.031156274294462,12.1066154723443,0.0299996588221177,11.5210505890237,0.0305852237054383
1985,1120,"Boston","MA",14454,0.0561228995959953,9.11,0.0593550720931128,0.0561228995959953,9.11,0.0593550720931128,0.0304316297524167,9.11,0.0304316297524167,9.11,0.0304316297524167
1986,1120,"Boston","MA",14454,NA,NA,NA,0.0519686606417661,9.11,0.0914312984901509,0.0252266048867192,9.11,0.0252266048867192,9.11,0.0252266048867192
1987,1120,"Boston","MA",14454,0.0478144216875369,NA,0.123507524887189,0.0478144216875369,9.11,0.123507524887189,0.0202704153832278,9.11,0.0202704153832278,9.11,0.0202704153832278
1988,1120,"Boston","MA",14454,NA,NA,NA,0.0499595670655578,9.11,0.104890324370184,0.0228944028196329,9.11,0.0228944028196329,9.11,0.0228944028196329
1989,1120,"Boston","MA",14454,0.0521047124435788,NA,0.0862731238531783,0.0521047124435788,9.11,0.0862731238531783,0.025592967865942,9.11,0.025592967865942,9.11,0.025592967865942
1990,1120,"Boston","MA",14454,NA,9.11,NA,0.0550757360643844,9.11,0.0431365619265891,0.0303459509386517,9.11,0.0303459509386517,9.11,0.0303459509386517
1991,1120,"Boston","MA",14454,0.0580467596851899,NA,0,0.0580467596851899,9.05112,0,0.0353971395180618,9.05112,0.0353971395180618,9.05112,0.0353971395180618
1992,1120,"Boston","MA",14454,NA,NA,NA,0.0614553712060879,8.99224,0.0654709795358755,0.0348818576686659,8.99224,0.0348818576686659,8.99224,0.0348818576686659
1993,1120,"Boston","MA",14454,0.064863982726986,NA,0.130941959071751,0.064863982726986,8.93336,0.130941959071751,0.0339498372459274,8.93336,0.0339498372459274,8.93336,0.0339498372459274
1994,1120,"Boston","MA",14454,NA,NA,NA,0.066374975947583,8.87448,0.0912877292974954,0.0376923405472829,8.87448,0.0376923405472829,8.87448,0.0376923405472829
1995,1120,"Boston","MA",14454,0.06788596916818,NA,0.0516334995232398,0.06788596916818,8.8156,0.0516334995232398,0.0415467333630377,8.8156,0.0415467333630377,8.8156,0.0415467333630377
1996,1120,"Boston","MA",14454,NA,NA,NA,0.0665932077107173,8.75672,0.0258167497616199,0.0420661221580926,8.75672,0.0420661221580926,8.75672,0.0420661221580926
1997,1120,"Boston","MA",14454,0.0653004462532547,NA,0,0.0653004462532547,8.69784,0,0.0425231866666639,8.69784,0.0425231866666639,8.69784,0.0425231866666639
1998,1120,"Boston","MA",14454,NA,NA,NA,0.0640971760718292,8.63896,0.115896131891072,0.0345224756857757,8.63896,0.0345224756857757,8.63896,0.0345224756857757
1999,1120,"Boston","MA",14454,0.0628939058904037,NA,0.231792263782144,0.0628939058904037,8.58008,0.231792263782144,0.0267821817760924,8.58008,0.0267821817760924,8.58008,0.0267821817760924
2000,1120,"Boston","MA",14454,NA,NA,NA,0.0582518213534216,8.5212,0.160601187720211,0.0273834710669244,8.5212,0.0273834710669244,8.5212,0.0273834710669244
2001,1120,"Boston","MA",14454,0.0536097368164395,NA,0.0894101116582773,0.0536097368164395,8.46232,0.0894101116582773,0.0273676313551594,8.46232,0.0273676313551594,8.46232,0.0273676313551594
2002,1120,"Boston","MA",14454,NA,NA,NA,0.0556350594485579,8.40344,0.0447050558291386,0.0314707458358995,8.40344,0.0314707458358995,8.40344,0.0314707458358995
2003,1120,"Boston","MA",14454,0.0576603820806764,NA,0,0.0576603820806764,8.34456,0,0.0357429387487276,8.34456,0.0357429387487276,8.34456,0.0357429387487276
2004,1120,"Boston","MA",14454,NA,NA,NA,0.0493445985855557,8.28568,0.116872020953108,0.0226527210357552,8.28568,0.0226527210357552,8.28568,0.0226527210357552
2005,1120,"Boston","MA",14454,0.041028815090435,8.2268,0.233744041906216,0.041028815090435,8.2268,0.233744041906216,0.0113773965592751,8.2268,0.0113773965592751,8.2268,0.0113773965592751
2006,1120,"Boston","MA",14454,NA,NA,NA,0.0406618020571164,8.73725714285714,0.226010258987347,0.0108979789906876,8.73725714285714,0.0108979789906876,8.73725714285714,0.0108979789906876
2007,1120,"Boston","MA",14454,0.0402947890237977,NA,0.218276476068478,0.0402947890237977,9.24771428571429,0.218276476068478,0.0104132609955684,9.24771428571429,0.0104132609955684,9.24771428571429,0.0104132609955684
2008,1120,"Boston","MA",14454,NA,NA,NA,0.0443810493023143,9.75817142857143,0.145905824187587,0.0158842833003748,9.75817142857143,0.0158842833003748,9.75817142857143,0.0158842833003748
2009,1120,"Boston","MA",14454,0.048467309580831,NA,0.0735351723066952,0.048467309580831,10.2686285714286,0.0735351723066952,0.0219075430679571,10.2686285714286,0.0219075430679571,10.2686285714286,0.0219075430679571
2010,1120,"Boston","MA",14454,NA,NA,NA,0.0498170494270097,10.7790857142857,0.145567368816776,0.0192141466787326,10.7790857142857,0.0192141466787326,10.7790857142857,0.0192141466787326
2011,1120,"Boston","MA",14454,0.0511667892731885,NA,0.217599565326856,0.0511667892731885,11.2895428571429,0.217599565326856,0.0163391928364792,11.2895428571429,0.0163391928364792,11.2895428571429,0.0163391928364792
2012,1120,"Boston","MA",14454,NA,11.8,NA,0.0456854521168581,11.8,0.108799782663428,0.016465487989733,11.8,0.016465487989733,11.8,0.016465487989733
2013,1120,"Boston","MA",14454,0.0402041149605277,NA,0,0.0402041149605277,11.8,0,0.0159885821386447,12.4239796480051,0.0153646024906397,12.1119898240025,0.0156765923146422
2014,1120,"Boston","MA",14454,NA,NA,NA,0.0402041149605277,11.8,0,0.0159885821386447,13.0809551096647,0.01470762702898,12.4322286014187,0.015356353537226
1985,1600,"Chicago","IL",16974,0.0832272410601489,14.2,0,0.0832272410601489,14.2,0,0.053759274977861,14.2,0.053759274977861,14.2,0.053759274977861
1986,1600,"Chicago","IL",16974,NA,NA,NA,0.082127838124285,14.2,0,0.0527327624566449,14.2,0.0527327624566449,14.2,0.0527327624566449
1987,1600,"Chicago","IL",16974,0.081028435188421,NA,0,0.081028435188421,14.2,0,0.0517062499354287,14.2,0.0517062499354287,14.2,0.0517062499354287
1988,1600,"Chicago","IL",16974,NA,NA,NA,0.0775497004842317,14.2,0,0.0484581553421271,14.2,0.0484581553421271,14.2,0.0484581553421271
1989,1600,"Chicago","IL",16974,0.0740709657800423,NA,0,0.0740709657800423,14.2,0,0.0452100607488255,14.2,0.0452100607488255,14.2,0.0452100607488255
1990,1600,"Chicago","IL",16974,NA,14.2,NA,0.0726882477075352,14.2,0.042951270605387,0.0410039563745967,14.2,0.0410039563745967,14.2,0.0410039563745967
1991,1600,"Chicago","IL",16974,0.071305529635028,NA,0.085902541210774,0.071305529635028,14.30608,0.085902541210774,0.0368026759491259,14.30608,0.0368026759491259,14.30608,0.0368026759491259
1992,1600,"Chicago","IL",16974,NA,NA,NA,0.0725706462908174,14.41216,0.042951270605387,0.0406867081721433,14.41216,0.0406867081721433,14.41216,0.0406867081721433
1993,1600,"Chicago","IL",16974,0.0738357629466069,NA,0,0.0738357629466069,14.51824,0,0.0446722118632469,14.51824,0.0446722118632469,14.51824,0.0446722118632469
1994,1600,"Chicago","IL",16974,NA,NA,NA,0.0717344962293522,14.62432,0.0362926368098151,0.0401733527863783,14.62432,0.0401733527863783,14.62432,0.0401733527863783
1995,1600,"Chicago","IL",16974,0.0696332295120975,NA,0.0725852736196303,0.0696332295120975,14.7304,0.0725852736196303,0.0358169025855286,14.7304,0.0358169025855286,14.7304,0.0358169025855286
1996,1600,"Chicago","IL",16974,NA,NA,NA,0.0688984892063579,14.83648,0.109916561205398,0.0326730499020515,14.83648,0.0326730499020515,14.83648,0.0326730499020515
1997,1600,"Chicago","IL",16974,0.0681637489006183,NA,0.147247848791166,0.0681637489006183,14.94256,0.147247848791166,0.0295804177627838,14.94256,0.0295804177627838,14.94256,0.0295804177627838
1998,1600,"Chicago","IL",16974,NA,NA,NA,0.0701375921308006,15.04864,0.120613624181085,0.0327901487048147,15.04864,0.0327901487048147,15.04864,0.0327901487048147
1999,1600,"Chicago","IL",16974,0.072111435360983,NA,0.0939793995710034,0.072111435360983,15.15472,0.0939793995710034,0.0360980521961709,15.15472,0.0360980521961709,15.15472,0.0360980521961709
2000,1600,"Chicago","IL",16974,NA,NA,NA,0.0707938472279339,15.2608,0.0694353182974548,0.0364997256777847,15.2608,0.0364997256777847,15.2608,0.0364997256777847
2001,1600,"Chicago","IL",16974,0.0694762590948848,NA,0.0448912370239063,0.0694762590948848,15.36688,0.0448912370239063,0.0368410093290567,15.36688,0.0368410093290567,15.36688,0.0368410093290567
2002,1600,"Chicago","IL",16974,NA,NA,NA,0.0659028522315127,15.47296,0.0680544584970705,0.0321229045742658,15.47296,0.0321229045742658,15.47296,0.0321229045742658
2003,1600,"Chicago","IL",16974,0.0623294453681405,NA,0.0912176799702347,0.0623294453681405,15.57904,0.0912176799702347,0.0275593675325603,15.57904,0.0275593675325603,15.57904,0.0275593675325603
2004,1600,"Chicago","IL",16974,NA,NA,NA,0.0605135841047105,15.68512,0.0824479972163611,0.026407975203607,15.68512,0.026407975203607,15.68512,0.026407975203607
2005,1600,"Chicago","IL",16974,0.0586977228412804,15.7912,0.0736783144624875,0.0586977228412804,15.7912,0.0736783144624875,0.0252268454125505,15.7912,0.0252268454125505,15.7912,0.0252268454125505
2006,1600,"Chicago","IL",16974,NA,NA,NA,0.0551549187931557,16.8338857142857,0.123999987999629,0.0185284922689117,16.8338857142857,0.0185284922689117,16.8338857142857,0.0185284922689117
2007,1600,"Chicago","IL",16974,0.0516121147450311,NA,0.174321661536771,0.0516121147450311,17.8765714285714,0.174321661536771,0.0121630588774166,17.8765714285714,0.0121630588774166,17.8765714285714,0.0121630588774166
2008,1600,"Chicago","IL",16974,NA,NA,NA,0.0598738621612032,18.9192571428571,0.10969428048869,0.0211025942084454,18.9192571428571,0.0211025942084454,18.9192571428571,0.0211025942084454
2009,1600,"Chicago","IL",16974,0.0681356095773754,NA,0.0450668994406083,0.0681356095773754,19.9619428571429,0.0450668994406083,0.0310391999422038,19.9619428571429,0.0310391999422038,19.9619428571429,0.0310391999422038
2010,1600,"Chicago","IL",16974,NA,NA,NA,0.0746435695681585,21.0046285714286,0.0574555952169141,0.0349357218103541,21.0046285714286,0.0349357218103541,21.0046285714286,0.0349357218103541
2011,1600,"Chicago","IL",16974,0.0811515295589417,NA,0.0698442909932199,0.0811515295589417,22.0473142857143,0.0698442909932199,0.0386816842986974,22.0473142857143,0.0386816842986974,22.0473142857143,0.0386816842986974
2012,1600,"Chicago","IL",16974,NA,23.09,NA,0.080013151684316,23.09,0.0756396114971175,0.0362173744734287,23.09,0.0362173744734287,23.09,0.0362173744734287
2013,1600,"Chicago","IL",16974,0.0788747738096903,NA,0.0814349320010151,0.0788747738096903,23.09,0.0814349320010151,0.0348080700944308,24.3779183702263,0.0335201517242045,23.7339591851132,0.0341641109093176
2014,1600,"Chicago","IL",16974,NA,NA,NA,0.0788747738096903,23.09,0.0814349320010151,0.0348080700944308,25.7376744939549,0.0321603956004759,24.3958778086019,0.0335021922858289
1985,1680,"Cleveland","OH",17460,0.0762005808762745,11.15,0.05730254188039,0.0762005808762745,11.15,0.05730254188039,0.046171493473778,11.15,0.046171493473778,11.15,0.046171493473778
1986,1680,"Cleveland","OH",17460,NA,NA,NA,0.0743566801252267,11.15,0.055414089246869,0.0446796075554415,11.15,0.0446796075554415,11.15,0.0446796075554415
1987,1680,"Cleveland","OH",17460,0.0725127793741789,NA,0.0535256366133479,0.0725127793741789,11.15,0.0535256366133479,0.0431812191276563,11.15,0.0431812191276563,11.15,0.0431812191276563
1988,1680,"Cleveland","OH",17460,NA,NA,NA,0.0717360908738103,11.15,0.026762818306674,0.0442874147985414,11.15,0.0442874147985414,11.15,0.0442874147985414
1989,1680,"Cleveland","OH",17460,0.0709594023734417,NA,0,0.0709594023734417,11.15,0,0.0453547939960825,11.15,0.0453547939960825,11.15,0.0453547939960825
1990,1680,"Cleveland","OH",17460,NA,11.15,NA,0.0721803243345837,11.15,0.0857835752546895,0.0407134046073971,11.15,0.0407134046073971,11.15,0.0407134046073971
1991,1680,"Cleveland","OH",17460,0.0734012462957256,NA,0.171567150509379,0.0734012462957256,11.22868,0.171567150509379,0.0357977529845979,11.22868,0.0357977529845979,11.22868,0.0357977529845979
1992,1680,"Cleveland","OH",17460,NA,NA,NA,0.0732054980546696,11.30736,0.124917438175899,0.0387562601055553,11.30736,0.0387562601055553,11.30736,0.0387562601055553
1993,1680,"Cleveland","OH",17460,0.0730097498136136,NA,0.0782677258424181,0.0730097498136136,11.38604,0.0782677258424181,0.0416977148782878,11.38604,0.0416977148782878,11.38604,0.0416977148782878
1994,1680,"Cleveland","OH",17460,NA,NA,NA,0.077648734105444,11.46472,0.0391338629212091,0.0484486735907283,11.46472,0.0484486735907283,11.46472,0.0484486735907283
1995,1680,"Cleveland","OH",17460,0.0822877183972743,NA,0,0.0822877183972743,11.5434,0,0.055538642667535,11.5434,0.055538642667535,11.5434,0.055538642667535
