"Year","region","name","state","cbsa","rp","WEIGHT","tax_rate","vac_rate","interp_rp","interp_WEIGHT","interp_tax","interp_vac","net_yield","extrap_tax_1","net_yield_1","extrap_tax_0.5","net_yield_0.5"
2002,2160,"Detroit","MI",19804,NA,NA,NA,NA,0.0646934543788767,1161972.96873401,14.64952,0.0742014879291938,0.031522671022434,14.64952,0.031522671022434,14.64952,0.031522671022434
2003,2160,"Detroit","MI",19804,0.0664349162037832,1112642.09184999,NA,0.0760873715989407,0.0664349162037832,1112642.09184999,13.8878133333333,0.0760873715989407,0.0336727468655628,13.8878133333333,0.0336727468655628,13.8878133333333,0.0336727468655628
2004,2160,"Detroit","MI",19804,NA,NA,NA,NA,0.0654929894058777,1181143.66489322,13.1261066666667,0.0903921974788998,0.0327471419716141,13.1261066666667,0.0327471419716141,13.1261066666667,0.0327471419716141
2005,2160,"Detroit","MI",19804,0.0645510626079722,1249645.23793645,12.3644,0.104697023358859,0.0645510626079722,1249645.23793645,12.3644,0.104697023358859,0.0318466986098311,12.3644,0.0318466986098311,12.3644,0.0318466986098311
2006,2160,"Detroit","MI",19804,NA,NA,NA,NA,0.066526380093724,1233568.88572684,13.2080571428571,0.121438349607015,0.0316143981539414,13.2080571428571,0.0316143981539414,13.2080571428571,0.0316143981539414
2007,2160,"Detroit","MI",19804,0.0685016975794758,1217492.53351723,NA,0.138179675855172,0.0685016975794758,1217492.53351723,14.0517142857143,0.138179675855172,0.0313203438361174,14.0517142857143,0.0313203438361174,14.0517142857143,0.0313203438361174
2008,2160,"Detroit","MI",19804,NA,NA,NA,NA,0.0863437233636959,1125511.91499532,14.8953714285714,0.137081856259449,0.0449223424681793,14.8953714285714,0.0449223424681793,14.8953714285714,0.0449223424681793
2009,2160,"Detroit","MI",19804,0.104185749147916,1033531.29647341,NA,0.135984036663727,0.104185749147916,1033531.29647341,15.7390285714286,0.135984036663727,0.058560918471942,15.7390285714286,0.058560918471942,15.7390285714286,0.058560918471942
2010,2160,"Detroit","MI",19804,NA,NA,NA,NA,0.106355316105919,1128553.02703247,16.5826857142857,0.149695531060162,0.0581059141076073,16.5826857142857,0.0581059141076073,16.5826857142857,0.0581059141076073
2011,2160,"Detroit","MI",19804,0.108524883063921,1223574.75759153,NA,0.163407025456597,0.108524883063921,1223574.75759153,17.4263428571429,0.163407025456597,0.0575953583183857,17.4263428571429,0.0575953583183857,17.4263428571429,0.0575953583183857
2012,2160,"Detroit","MI",19804,NA,NA,18.27,NA,0.113157416174842,1196683.60851052,18.27,0.14236766187972,0.062593212850818,18.27,0.062593212850818,18.27,0.062593212850818
2013,2160,"Detroit","MI",19804,0.117789949285764,1169792.45942951,NA,0.121328298302843,0.117789949285764,1169792.45942951,18.27,0.121328298302843,0.0686167316911944,19.3180012724585,0.067568730418736,18.7940006362292,0.0680927310549652
2014,2160,"Detroit","MI",19804,NA,NA,NA,NA,0.117789949285764,1169792.45942951,18.27,0.121328298302843,0.0686167316911944,20.4261178523649,0.0664606138388295,19.3330300993205,0.067553701591874
1985,3360,"Houston","TX",26420,0.0818281219264405,570991.32,12.8,0.167786301227989,0.0818281219264405,570991.32,12.8,0.167786301227989,0.0410335545219765,12.8,0.0410335545219765,12.8,0.0410335545219765
1986,3360,"Houston","TX",26420,NA,NA,NA,NA,0.0877718920141949,590604.25,12.8,0.147475203375232,0.047316636924797,12.8,0.047316636924797,12.8,0.047316636924797
1987,3360,"Houston","TX",26420,0.0937156621019493,610217.18,NA,0.127164105522474,0.0937156621019493,610217.18,12.8,0.127164105522474,0.053825160251199,12.8,0.053825160251199,12.8,0.053825160251199
1988,3360,"Houston","TX",26420,NA,NA,NA,NA,0.102415352452554,615256.865,12.8,0.102828425049513,0.0632422243741573,12.8,0.0632422243741573,12.8,0.0632422243741573
1989,3360,"Houston","TX",26420,0.111115042803158,620296.55,NA,0.0784927445765512,0.111115042803158,620296.55,12.8,0.0784927445765512,0.0730546411377916,12.8,0.0730546411377916,12.8,0.0730546411377916
1990,3360,"Houston","TX",26420,NA,NA,12.8,NA,0.121513325581787,633217.655,12.8,0.120333664493217,0.0772542964744596,12.8,0.0772542964744596,12.8,0.0772542964744596
1991,3360,"Houston","TX",26420,0.131911608360417,646138.76,NA,0.162174584409883,0.131911608360417,646138.76,13.1579866666667,0.162174584409883,0.0802835084853138,13.1579866666667,0.0802835084853138,13.1579866666667,0.0802835084853138
1992,3360,"Houston","TX",26420,NA,NA,NA,NA,0.126000954150848,628019.915,13.5159733333333,0.108586443878756,0.0816062383248177,13.5159733333333,0.0816062383248177,13.5159733333333,0.0816062383248177
1993,3360,"Houston","TX",26420,0.12009029994128,609901.07,NA,0.054998303347629,0.12009029994128,609901.07,13.87396,0.054998303347629,0.0823374860799068,13.87396,0.0823374860799068,13.87396,0.0823374860799068
1994,3360,"Houston","TX",26420,NA,NA,NA,NA,0.120830182056199,609235.73,14.2319466666667,0.0420515640185707,0.0840929729895192,14.2319466666667,0.0840929729895192,14.2319466666667,0.0840929729895192
1995,3360,"Houston","TX",26420,0.121570064171119,608570.39,NA,0.0291048246895124,0.121570064171119,608570.39,14.5899333333333,0.0291048246895124,0.0858663478374116,14.5899333333333,0.0858663478374116,14.5899333333333,0.0858663478374116
1996,3360,"Houston","TX",26420,NA,NA,NA,NA,0.125598731186742,522304.4323639,14.94792,0.0548016556259664,0.086146941016325,14.94792,0.086146941016325,14.94792,0.086146941016325
1997,3360,"Houston","TX",26420,0.129627398202364,436038.4747278,NA,0.0804984865624203,0.129627398202364,436038.4747278,15.3059066666667,0.0804984865624203,0.0862342135239506,15.3059066666667,0.0862342135239506,15.3059066666667,0.0862342135239506
1998,3360,"Houston","TX",26420,NA,NA,NA,NA,0.129454784769435,487084.1295638,15.6638933333333,0.0889779563041974,0.0847031016740094,15.6638933333333,0.0847031016740094,15.6638933333333,0.0847031016740094
1999,3360,"Houston","TX",26420,0.129282171336506,538129.7843998,NA,0.0974574260459746,0.129282171336506,538129.7843998,16.02188,0.0974574260459746,0.0831747230821387,16.02188,0.0831747230821387,16.02188,0.0831747230821387
2000,3360,"Houston","TX",26420,NA,NA,NA,NA,0.119037789424837,550080.232183,16.3798666666667,0.127656037685643,0.0708273124613978,16.3798666666667,0.0708273124613978,16.3798666666667,0.0708273124613978
2001,3360,"Houston","TX",26420,0.108793407513168,562030.6799662,NA,0.157854649325312,0.108793407513168,562030.6799662,16.7378533333333,0.157854649325312,0.0590576121160375,16.7378533333333,0.0590576121160375,16.7378533333333,0.0590576121160375
2002,3360,"Houston","TX",26420,NA,NA,NA,NA,0.105472885631088,540594.8729841,17.09584,0.163019109145124,0.0555800660143577,17.09584,0.0555800660143577,17.09584,0.0555800660143577
2003,3360,"Houston","TX",26420,0.102152363749008,519159.066002,NA,0.168183568964936,0.102152363749008,519159.066002,17.4538266666667,0.168183568964936,0.0521345433984955,17.4538266666667,0.0521345433984955,17.4538266666667,0.0521345433984955
2004,3360,"Houston","TX",26420,NA,NA,NA,NA,0.105747478774268,510355.9043436,17.8118133333333,0.12731999047781,0.0586034874253847,17.8118133333333,0.0586034874253847,17.8118133333333,0.0586034874253847
2005,3360,"Houston","TX",26420,0.109342593799528,501552.7426852,18.1698,0.0864564119906845,0.109342593799528,501552.7426852,18.1698,0.0864564119906845,0.0653467698137442,18.1698,0.0653467698137442,18.1698,0.0653467698137442
2006,3360,"Houston","TX",26420,NA,NA,NA,NA,0.107492433411441,524191.0416856,18.3084,0.0900428510920615,0.0632700726401878,18.3084,0.0632700726401878,18.3084,0.0632700726401878
2007,3360,"Houston","TX",26420,0.105642273023354,546829.340686,NA,0.0936292901934385,0.105642273023354,546829.340686,18.447,0.0936292901934385,0.0612057665761003,18.447,0.0612057665761003,18.447,0.0612057665761003
2008,3360,"Houston","TX",26420,NA,NA,NA,NA,0.114187482502261,527796.60989005,18.5856,0.0786906583061553,0.0698915021095026,18.5856,0.0698915021095026,18.5856,0.0698915021095026
2009,3360,"Houston","TX",26420,0.122732691981169,508763.8790941,NA,0.063752026418872,0.122732691981169,508763.8790941,18.7242,0.063752026418872,0.0788156182347497,18.7242,0.0788156182347497,18.7242,0.0788156182347497
2010,3360,"Houston","TX",26420,NA,NA,NA,NA,0.119540539255558,540422.32571185,18.8628,0.0713932651293907,0.0750336421082,18.8628,0.0750336421082,18.8628,0.0750336421082
2011,3360,"Houston","TX",26420,0.116348386529948,572080.7723296,NA,0.0790345038399095,0.116348386529948,572080.7723296,19.0014,0.0790345038399095,0.0712972156042745,19.0014,0.0712972156042745,19.0014,0.0712972156042745
2012,3360,"Houston","TX",26420,NA,NA,19.14,NA,0.119050266112878,613661.78137865,19.14,0.066191471704689,0.07490957259562,19.14,0.07490957259562,19.14,0.07490957259562
2013,3360,"Houston","TX",26420,0.121752145695808,655242.7904277,NA,0.0533484395694686,0.121752145695808,655242.7904277,19.14,0.0533484395694686,0.0787253289763151,19.282766021066,0.0785825629552491,19.211383010533,0.0786539459657821
2014,3360,"Houston","TX",26420,NA,NA,NA,NA,0.121752145695808,655242.7904277,19.14,0.0533484395694686,0.0787253289763151,19.42659693956,0.0784387320367552,19.283032245423,0.0785822967308921
1985,3760,"Kansas City","MO",28140,0.086126942735174,361205.91,8.21,0.141819279602469,0.086126942735174,361205.91,8.21,0.141819279602469,0.0510520842212807,8.21,0.0510520842212807,8.21,0.0510520842212807
1986,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.0875667056516173,364208.715,8.21,0.11254590416008,0.0545991636753369,8.21,0.0545991636753369,8.21,0.0545991636753369
1987,3760,"Kansas City","MO",28140,0.0890064685680606,367211.52,NA,0.0832725287176914,0.0890064685680606,367211.52,8.21,0.0832725287176914,0.0582249479150701,8.21,0.0582249479150701,8.21,0.0582249479150701
1988,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.0942641867498774,371827.355,8.21,0.11336330505157,0.0600768598243491,8.21,0.0600768598243491,8.21,0.0600768598243491
1989,3760,"Kansas City","MO",28140,0.0995219049316941,376443.19,NA,0.143454081385448,0.0995219049316941,376443.19,8.21,0.143454081385448,0.0616333325797322,8.21,0.0616333325797322,8.21,0.0616333325797322
1990,3760,"Kansas City","MO",28140,NA,NA,8.21,NA,0.0967320665450666,357455.6,8.21,0.14142530115931,0.0595853768671544,8.21,0.0595853768671544,8.21,0.0595853768671544
1991,3760,"Kansas City","MO",28140,0.093942228158439,338468.01,NA,0.139396520933171,0.093942228158439,338468.01,8.21073333333333,0.139396520933171,0.0575261183952206,8.21073333333333,0.0575261183952206,8.21073333333333,0.0575261183952206
1992,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.098030786563122,334055.15,8.21146666666667,0.102759668844048,0.0641641480037289,8.21146666666667,0.0641641480037289,8.21146666666667,0.0641641480037289
1993,3760,"Kansas City","MO",28140,0.102119344967805,329642.29,NA,0.0661228167549251,0.102119344967805,329642.29,8.2122,0.0661228167549251,0.0710818990240937,8.2122,0.0710818990240937,8.2122,0.0710818990240937
1994,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.10856998001286,338156.365,8.21293333333333,0.142721759399546,0.0689408967341518,8.21293333333333,0.0689408967341518,8.21293333333333,0.0689408967341518
1995,3760,"Kansas City","MO",28140,0.115020615057915,346670.44,NA,0.219320702044166,0.115020615057915,346670.44,8.21366666666667,0.219320702044166,0.0658771900243756,8.21366666666667,0.0658771900243756,8.21366666666667,0.0658771900243756
1996,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.104419655506017,316997.5371664,8.2144,0.178767350790761,0.0621030176704587,8.2144,0.0621030176704587,8.2144,0.0621030176704587
1997,3760,"Kansas City","MO",28140,0.0938186959541193,287324.6343328,NA,0.138213999537355,0.0938186959541193,287324.6343328,8.21513333333333,0.138213999537355,0.0575260417721368,8.21513333333333,0.0575260417721368,8.21513333333333,0.0575260417721368
1998,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.0956179855118039,275364.1955288,8.21586666666667,0.102492895553603,0.0621622330901972,8.21586666666667,0.0621622330901972,8.21586666666667,0.0621622330901972
1999,3760,"Kansas City","MO",28140,0.0974172750694886,263403.7567248,NA,0.0667717915698503,0.0974172750694886,263403.7567248,8.2166,0.0667717915698503,0.0669184470790267,8.2166,0.0669184470790267,8.2166,0.0669184470790267
2000,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.0969183366661845,295600.9869694,8.21733333333333,0.058847951495453,0.0672000104783641,8.21733333333333,0.0672000104783641,8.21733333333333,0.0672000104783641
2001,3760,"Kansas City","MO",28140,0.0964193982628805,327798.217214,NA,0.0509241114210556,0.0964193982628805,327798.217214,8.21806666666667,0.0509241114210556,0.067474191096648,8.21806666666667,0.067474191096648,8.21806666666667,0.067474191096648
2002,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.093327432152721,334257.9633752,8.2188,0.0810355233068278,0.0621096022108314,8.2188,0.0621096022108314,8.2188,0.0621096022108314
2003,3760,"Kansas City","MO",28140,0.0902354660425615,340717.7095364,NA,0.1111469351926,0.0902354660425615,340717.7095364,8.21953333333333,0.1111469351926,0.0569188747357048,8.21953333333333,0.0569188747357048,8.21953333333333,0.0569188747357048
2004,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.0912815682228684,351923.32559615,8.22026666666667,0.0954696805750219,0.0591224908716506,8.22026666666667,0.0591224908716506,8.22026666666667,0.0591224908716506
2005,3760,"Kansas City","MO",28140,0.0923276704031753,363128.9416559,8.221,0.0797924259574438,0.0923276704031753,363128.9416559,8.221,0.0797924259574438,0.0613567323867124,8.221,0.0613567323867124,8.221,0.0613567323867124
2006,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.086855870090064,368544.52534515,8.48514285714286,0.152594462586815,0.0504871801825396,8.48514285714286,0.0504871801825396,8.48514285714286,0.0504871801825396
2007,3760,"Kansas City","MO",28140,0.0813840697769527,373960.1090344,NA,0.225396499216187,0.0813840697769527,373960.1090344,8.74928571428571,0.225396499216187,0.0403615220937895,8.74928571428571,0.0403615220937895,8.74928571428571,0.0403615220937895
2008,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.088987298843196,358413.95890295,9.01342857142857,0.197097558835895,0.0479476805812602,9.01342857142857,0.0479476805812602,9.01342857142857,0.0479476805812602
2009,3760,"Kansas City","MO",28140,0.0965905279094394,342867.8087715,NA,0.168798618455603,0.0965905279094394,342867.8087715,9.27757142857143,0.168798618455603,0.0559356350637842,9.27757142857143,0.0559356350637842,9.27757142857143,0.0559356350637842
2010,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.0961916132917825,335267.071490325,9.54171428571429,0.141380048008731,0.0578244719558102,9.54171428571429,0.0578244719558102,9.54171428571429,0.0578244719558102
2011,3760,"Kansas City","MO",28140,0.0957926986741256,327666.33420915,NA,0.113961477561859,0.0957926986741256,327666.33420915,9.80585714285714,0.113961477561859,0.0596928838455925,9.80585714285714,0.0596928838455925,9.80585714285714,0.0596928838455925
2012,3760,"Kansas City","MO",28140,NA,NA,10.07,NA,0.0955404518204181,328817.721127865,10.07,0.102934788254438,0.060203706805449,10.07,0.060203706805449,10.07,0.060203706805449
2013,3760,"Kansas City","MO",28140,0.0952882049667107,329969.10804658,NA,0.0919080989470172,0.0952882049667107,329969.10804658,10.07,0.0919080989470172,0.0609734785470421,10.3661114488728,0.0606773670981693,10.2180557244364,0.0608254228226057
2014,3760,"Kansas City","MO",28140,NA,NA,NA,NA,0.0952882049667107,329969.10804658,10.07,0.0919080989470172,0.0609734785470421,10.670930146023,0.060372548401019,10.3682882609422,0.0606751902860999
1985,4480,"Los Angeles","CA",31084,0.0611544049504186,1315292.66,5.11,0.0210101209503753,0.0611544049504186,1315292.66,5.11,0.0210101209503753,0.0410401927713301,5.11,0.0410401927713301,5.11,0.0410401927713301
1986,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0592353646821395,1313853.695,5.11,0.023894138623993,0.0391265215509608,5.11,0.0391265215509608,5.11,0.0391265215509608
1987,4480,"Los Angeles","CA",31084,0.0573163244138603,1312414.73,NA,0.0267781562976107,0.0573163244138603,1312414.73,5.11,0.0267781562976107,0.0372231855418854,5.11,0.0372231855418854,5.11,0.0372231855418854
1988,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0512147038737435,1297384.265,5.11,0.0390272904402943,0.031092916409468,5.11,0.031092916409468,5.11,0.031092916409468
1989,4480,"Los Angeles","CA",31084,0.0451130833336267,1282353.8,NA,0.0512764245829779,0.0451130833336267,1282353.8,5.11,0.0512764245829779,0.0251022159472368,5.11,0.0251022159472368,5.11,0.0251022159472368
1990,4480,"Los Angeles","CA",31084,NA,NA,5.11,NA,0.0438595516541936,1280978.135,5.11,0.0469771376574686,0.0241678714516385,5.11,0.0241678714516385,5.11,0.0241678714516385
1991,4480,"Los Angeles","CA",31084,0.0426060199747604,1279602.47,NA,0.0426778507319593,0.0426060199747604,1279602.47,5.08724666666667,0.0426778507319593,0.0232462163248202,5.08724666666667,0.0232462163248202,5.08724666666667,0.0232462163248202
1992,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0457409764641736,1293115.775,5.06449333333333,0.0769790206576791,0.0246062094555603,5.06449333333333,0.0246062094555603,5.06449333333333,0.0246062094555603
1993,4480,"Los Angeles","CA",31084,0.0488759329535869,1306629.08,NA,0.111280190583399,0.0488759329535869,1306629.08,5.04174,0.111280190583399,0.0257653960685328,5.04174,0.0257653960685328,5.04174,0.0257653960685328
1994,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0520002446290206,1298153.575,5.01898666666667,0.0782149093451041,0.0299861023138861,5.01898666666667,0.0299861023138861,5.01898666666667,0.0299861023138861
1995,4480,"Los Angeles","CA",31084,0.0551245563044543,1289678.07,NA,0.0451496281068092,0.0551245563044543,1289678.07,4.99623333333333,0.0451496281068092,0.0343997226397038,4.99623333333333,0.0343997226397038,4.99623333333333,0.0343997226397038
1996,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0547696980780753,1159469.03034335,4.97348,0.0377412388179951,0.0344849579960615,4.97348,0.0344849579960615,4.97348,0.0344849579960615
1997,4480,"Los Angeles","CA",31084,0.0544148398516963,1029259.9906867,NA,0.030332849529181,0.0544148398516963,1029259.9906867,4.95072666666667,0.030332849529181,0.0345652840924898,4.95072666666667,0.0345652840924898,4.95072666666667,0.0345652840924898
1998,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0577628274853904,1089957.46340907,4.92797333333333,0.0291448846054365,0.0376833031976547,4.92797333333333,0.0376833031976547,4.92797333333333,0.0376833031976547
1999,4480,"Los Angeles","CA",31084,0.0611108151190844,1150654.93613144,NA,0.0279569196816919,0.0611108151190844,1150654.93613144,4.90522,0.0279569196816919,0.0408087494976649,4.90522,0.0408087494976649,4.90522,0.0408087494976649
2000,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0569955826629197,1224739.01756692,4.88246666666667,0.020767218688638,0.0374791444503167,4.88246666666667,0.0374791444503167,4.88246666666667,0.0374791444503167
2001,4480,"Los Angeles","CA",31084,0.0528803502067551,1298823.0990024,NA,0.0135775176955842,0.0528803502067551,1298823.0990024,4.85971333333333,0.0135775176955842,0.0340942880959851,4.85971333333333,0.0340942880959851,4.85971333333333,0.0340942880959851
2002,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0467767576702519,1293094.64036707,4.83696,0.0357120897995693,0.0275287567358425,4.83696,0.0275287567358425,4.83696,0.0275287567358425
2003,4480,"Los Angeles","CA",31084,0.0406731651337487,1287366.18173173,NA,0.0578466619035543,0.0406731651337487,1287366.18173173,4.81420666666667,0.0578466619035543,0.0212155118796393,4.81420666666667,0.0212155118796393,4.81420666666667,0.0212155118796393
2004,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0343669742145596,1294134.9714029,4.79145333333333,0.0409314356267477,0.0162335644180509,4.79145333333333,0.0162335644180509,4.79145333333333,0.0162335644180509
2005,4480,"Los Angeles","CA",31084,0.0280607832953706,1300903.76107407,4.7687,0.0240162093499411,0.0280607832953706,1300903.76107407,4.7687,0.0240162093499411,0.011052420191482,4.7687,0.011052420191482,4.7687,0.011052420191482
2006,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0260875339077956,1233261.87309102,5.29174285714286,0.0222137911343152,0.00877510557398048,5.29174285714286,0.00877510557398048,5.29174285714286,0.00877510557398048
2007,4480,"Los Angeles","CA",31084,0.0241142845202207,1165619.98510796,NA,0.0204113729186892,0.0241142845202207,1165619.98510796,5.81478571428571,0.0204113729186892,0.00649114932309559,5.81478571428571,0.00649114932309559,5.81478571428571,0.00649114932309559
2008,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0330770387744609,1179145.99297131,6.33782857142857,0.0326606566847746,0.0137875097953653,6.33782857142857,0.0137875097953653,6.33782857142857,0.0137875097953653
2009,4480,"Los Angeles","CA",31084,0.0420397930287012,1192672.00083466,NA,0.0449099404508599,0.0420397930287012,1192672.00083466,6.86087142857143,0.0449099404508599,0.0208788534259199,6.86087142857143,0.0208788534259199,6.86087142857143,0.0208788534259199
2010,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0425300812303493,1211532.42174925,7.38391428571428,0.0370496062926901,0.0211051702132138,7.38391428571428,0.0211051702132138,7.38391428571428,0.0211051702132138
2011,4480,"Los Angeles","CA",31084,0.0430203694319975,1230392.84266385,NA,0.0291892721345204,0.0430203694319975,1230392.84266385,7.90695714285714,0.0291892721345204,0.0213386836409667,7.90695714285714,0.0213386836409667,7.90695714285714,0.0213386836409667
2012,4480,"Los Angeles","CA",31084,NA,NA,8.43,NA,0.0424956014044838,1274323.60199132,8.43,0.0415927924371481,0.0198478182639714,8.43,0.0198478182639714,8.43,0.0198478182639714
2013,4480,"Los Angeles","CA",31084,0.0419708333769701,1318254.36131879,NA,0.0539963127397759,0.0419708333769701,1318254.36131879,8.43,0.0539963127397759,0.0188921505963467,9.14480334822065,0.0181773472481261,8.78740167411033,0.0185347489222364
2014,4480,"Los Angeles","CA",31084,NA,NA,NA,NA,0.0419708333769701,1318254.36131879,8.43,0.0539963127397759,0.0188921505963467,9.9202168775359,0.0174019337188108,9.1599558934943,0.0181621947028524
1985,5000,"Miami","FL",33124,0.0721095834562539,324192.52,7.92,0.0445083891248133,0.0721095834562539,324192.52,7.92,0.0445083891248133,0.0466620252898317,7.92,0.0466620252898317,7.92,0.0466620252898317
1986,5000,"Miami","FL",33124,NA,NA,NA,NA,0.0767847233611836,337109.085,7.92,0.0359934981711102,0.0514433820804985,7.92,0.0514433820804985,7.92,0.0514433820804985
1987,5000,"Miami","FL",33124,0.0814598632661132,350025.65,NA,0.0274786072174072,0.0814598632661132,350025.65,7.92,0.0274786072174072,0.0562990769026931,7.92,0.0562990769026931,7.92,0.0562990769026931
1988,5000,"Miami","FL",33124,NA,NA,NA,NA,0.085557007921009,362457.76,7.92,0.0539933152147951,0.0579013450791175,7.92,0.0579013450791175,7.92,0.0579013450791175
1989,5000,"Miami","FL",33124,0.0896541525759047,374889.87,NA,0.080508023212183,0.0896541525759047,374889.87,7.92,0.080508023212183,0.0593007490144306,7.92,0.0593007490144306,7.92,0.0593007490144306
1990,5000,"Miami","FL",33124,NA,NA,7.92,NA,0.0950628640626323,361884.525,7.92,0.0888056718575752,0.0632077873197239,7.92,0.0632077873197239,7.92,0.0632077873197239
1991,5000,"Miami","FL",33124,0.10047157554936,348879.18,NA,0.0971033205029673,0.10047157554936,348879.18,7.91794666666667,0.0971033205029673,0.0670330708165763,7.91794666666667,0.0670330708165763,7.91794666666667,0.0670330708165763
1992,5000,"Miami","FL",33124,NA,NA,NA,NA,0.0955851396216175,352486.36,7.91589333333333,0.158487516361009,0.0574372822581913,7.91589333333333,0.0574372822581913,7.91589333333333,0.0574372822581913
1993,5000,"Miami","FL",33124,0.090698703693875,356093.54,NA,0.219871712219051,0.090698703693875,356093.54,7.91384,0.219871712219051,0.0484016202178302,7.91384,0.0484016202178302,7.91384,0.0484016202178302
1994,5000,"Miami","FL",33124,NA,NA,NA,NA,0.0902732453911868,357794.145,7.91178666666667,0.158411248291136,0.0532741547889423,7.91178666666667,0.0532741547889423,7.91178666666667,0.0532741547889423
1995,5000,"Miami","FL",33124,0.0898477870884985,359494.75,NA,0.0969507843632205,0.0898477870884985,359494.75,7.90973333333333,0.0969507843632205,0.0580978589701786,7.90973333333333,0.0580978589701786,7.90973333333333,0.0580978589701786
1996,5000,"Miami","FL",33124,NA,NA,NA,NA,0.0937335027174845,316035.44743775,7.90768,0.0748037742062638,0.0633145421054137,7.90768,0.0633145421054137,7.90768,0.0633145421054137
1997,5000,"Miami","FL",33124,0.0976192183464706,272576.1448755,NA,0.0526567640493071,0.0976192183464706,272576.1448755,7.90562666666667,0.0526567640493071,0.068691928051641,7.90562666666667,0.068691928051641,7.90562666666667,0.068691928051641
1998,5000,"Miami","FL",33124,NA,NA,NA,NA,0.0938287091847617,274483.419167035,7.90357333333333,0.0263283820246536,0.0676477190742318,7.90357333333333,0.0676477190742318,7.90357333333333,0.0676477190742318
1999,5000,"Miami","FL",33124,0.0900382000230529,276390.69345857,NA,0,0.0900382000230529,276390.69345857,7.90152,0,0.0664171473615245,7.90152,0.0664171473615245,7.90152,0.0664171473615245
2000,5000,"Miami","FL",33124,NA,NA,NA,NA,0.0825753348044038,294580.551756525,7.89946666666667,0.0608907865723245,0.0547564078634074,7.89946666666667,0.0547564078634074,7.89946666666667,0.0547564078634074
2001,5000,"Miami","FL",33124,0.0751124695857548,312770.41005448,NA,0.121781573144649,0.0751124695857548,312770.41005448,7.89741333333333,0.121781573144649,0.0439442517751554,7.89741333333333,0.0439442517751554,7.89741333333333,0.0439442517751554
2002,5000,"Miami","FL",33124,NA,NA,NA,NA,0.070046048542357,305749.02043839,7.89536,0.0716096109214563,0.0430732240710384,7.89536,0.0430732240710384,7.89536,0.0430732240710384
2003,5000,"Miami","FL",33124,0.0649796274989592,298727.6308223,NA,0.0214376486982636,0.0649796274989592,298727.6308223,7.89330666666667,0.0214376486982636,0.0417275176935461,7.89330666666667,0.0417275176935461,7.89330666666667,0.0417275176935461
2004,5000,"Miami","FL",33124,NA,NA,NA,NA,0.057121270981745,297786.0616385,7.89125333333333,0.0721112993384363,0.03184688391733,7.89125333333333,0.03184688391733,7.89125333333333,0.03184688391733
2005,5000,"Miami","FL",33124,0.0492629144645307,296844.4924547,7.8892,0.122784949978609,0.0492629144645307,296844.4924547,7.8892,0.122784949978609,0.0227098705067806,7.8892,0.0227098705067806,7.8892,0.0227098705067806
2006,5000,"Miami","FL",33124,NA,NA,NA,NA,0.0491095398097825,299501.20436595,8.34645714285714,0.0861021936818997,0.0238090265820883,8.34645714285714,0.0238090265820883,8.34645714285714,0.0238090265820883
2007,5000,"Miami","FL",33124,0.0489561651550344,302157.9162772,NA,0.0494194373851903,0.0489561651550344,302157.9162772,8.80371428571429,0.0494194373851903,0.0248976762820255,8.80371428571429,0.0248976762820255,8.80371428571429,0.0248976762820255
2008,5000,"Miami","FL",33124,NA,NA,NA,NA,0.0593377462509223,289771.48775595,9.26097142857143,0.0733386135330747,0.0323294551007612,9.26097142857143,0.0323294551007612,9.26097142857143,0.0323294551007612
2009,5000,"Miami","FL",33124,0.0697193273468101,277385.0592347,NA,0.0972577896809591,0.0697193273468101,277385.0592347,9.71822857142857,0.0972577896809591,0.0392975232673992,9.71822857142857,0.0392975232673992,9.71822857142857,0.0392975232673992
2010,5000,"Miami","FL",33124,NA,NA,NA,NA,0.0856033487441931,298630.103601365,10.1754857142857,0.0689010318239094,0.0544952498975271,10.1754857142857,0.0544952498975271,10.1754857142857,0.0544952498975271
